Ano;Nº CV SIAFI/ SICONV; Nº CV Interno;Tema;Instituição Convenente;Título do Projeto;UF;Região Geográfica;Cidade da Instituição Convenente;Bioma;Esfera Institucional;Data Assinatura;Data de Publicação no DOU;Data de Fim da Vigência; Recursos do FNMA (R$) ; Recursos de CP (R$) ; Valor Total do Projeto (R$) ;Tipo de Seleção do Projeto;Ação, Edital ou Termo de Referência de Origem do Projeto
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Maués;Disponibilizar Recursos para o Desenvolvimento de Projetos que Busquem a Destinação Final Ambientalmente Adequada;AM;Norte;Maués;Amazônia ;Municipal;05/07/2002;05/07/2002;05/06/2004; 448.580,00 ; 145.800,00 ; 594.380,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Trindade do Sul;Gestão integrada de Resíduos Sólidos;RS;Sul;Trindade do Sul;Mata Atlântica;Municipal;19/12/2002;19/12/2002;30/06/2005; 388.573,00 ; 311.222,06 ; 699.795,06 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Paracatu;Gerenciamento Integrado dos Resíduos Sólidos Urbanos de Paracatu/MG;MG;Sudeste;Paracatu;Cerrado;Municipal;05/07/2002;05/07/2002;30/04/2004; 549.977,00 ; 211.921,57 ; 761.898,57 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Dois Irmãos;Gestão de Resíduos Sólidos;RS;Sul;Dois Irmãos;Mata Atlântica;Municipal;05/07/2002;05/07/2002;30/06/2004; 340.777,00 ; 101.464,86 ; 442.241,86 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Lençóis Paulista;Implantação da Coleta Seletiva e Triagem;SP;Sudeste;Lençóis Paulista;Mata Atlântica;Municipal;05/07/2002;05/07/2002;30/06/2004; 467.428,00 ; 220.251,42 ; 687.679,42 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Itumbiara;Aquisição Balança Prensa Hidráulica, Urbanização, Trincheiras, Galpão, Elaboração PGIRS, Estudos de Recuperação do Lixão;GO;Centro Oeste;Itumbiara;Cerrado;Municipal;04/07/2002;04/07/2002;31/12/2004; 411.112,00 ; 317.199,00 ; 728.311,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Maragogipe;Instalação de Usina de Lixo e Implantação Coleta Seletiva;BA;Nordeste;Maragogipe;Mata Atlântica;Municipal;05/07/2002;05/07/2002;31/12/2004; 384.000,00 ; 166.719,00 ; 550.719,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Campo Mourão;Ampliação da Coleta Seletiva de Lixo;PR;Sul;Campo Mourão;Mata Atlântica;Municipal;05/07/2002;05/07/2002;30/07/2004; 160.707,00 ; 238.184,00 ; 398.891,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Porto Nacional;Implantação do Aterro Sanitário e Programa de Educação Ambiental ;TO;Norte;Porto Nacional;Amazônia ;Municipal;05/07/2002;05/07/2002;05/07/2004; 407.908,00 ; 114.659,00 ; 522.567,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Mirassol;Melhorias no Sistema de Limpeza Pública e PIGRS de Mirassol;SP;Sudeste;Mirassol;Mata Atlântica;Municipal;25/10/2002;25/10/2002;25/09/2004; 325.366,00 ; 479.196,00 ; 804.562,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Ibirama;Gestão e Execução Participativa, Elaboração PGIRS, Implantação de Aterro Sanitário, Recuperação dos Lixões e Plano Social;SC;Sul;Ibirama;Mata Atlântica;Municipal;04/07/2002;04/07/2002;30/12/2004; 444.872,00 ; 357.008,47 ; 801.880,47 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Xinguara;Elaboração do Projeto Executivo de Aterro Sanitário, Plano Social, Recuperação do Lixão;PA;Norte;Xinguara;Amazônia ;Municipal;11/11/2002;11/11/2002;30/06/2004; 266.615,00 ; 88.340,00 ; 354.955,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CR/Caixa;Qualidade Ambiental;Prefeitura Municipal de Palmares;Elaboração do PGIRS;PE;Nordeste;Palmares;Mata Atlântica;Municipal;17/12/2002;17/12/2002;08/03/2004; 402.668,00 ; 47.078,00 ; 449.746,00 ;Demanda Induzida (DI);Edital FNMA 12/2001 Fomento a Projetos de Gestão Integrada de Resíduos Sólidos Urbanos
2002;;CPS02/47-270/02;Água e Floresta;Instituto Sertão;Combate à Desertificação na Comunidade de Poço Salgado;CE;Nordeste  ;Fortaleza;Caatinga;OSC;;10/10/2002;30/09/2004; 149.003,00 ; 83.752,00 ; 232.755,00 ;Demanda Induzida (DI);Edital FNMA Nº 08/2001 Combate à Desertificação
2002;;CPS02/47-271/02;Água e Floresta;Secretaria de Ciência, Tecnologia e Meio Ambiente do Estado de Pernambuco ;Implantação de um Módulo de Combate à Desertificação e Convivência com a Seca no Município de Santa Cruz;PE;Nordeste  ;Recife;Mata Atlântica;Estadual;;21/10/2002;30/07/2003; 110.420,00 ; 81.810,00 ; 192.230,00 ;Demanda Induzida (DI);Edital FNMA Nº 08/2001 Combate à Desertificação
2002;;CPS02/47-272/02;Água e Floresta;Secretaria de Ciência, Tecnologia e Meio Ambiente do Estado de Pernambuco ;Implantação de um Módulo de Controle à Desertificação e Convivência com a Seca no Município de Quixaba;PE;Nordeste  ;Recife;Mata Atlântica;Estadual;01/10/2002;23/10/2002;30/07/2003; 131.337,00 ; 72.630,00 ; 203.967,00 ;Demanda Induzida (DI);Edital FNMA Nº 08/2001 Combate à Desertificação
2002;;CPS02/47-273/02;Água e Floresta;Prefeitura Municipal de Ribeira do Pombal;Caatinga Tem Vida - Projeto Integrado para Micro Região 15 do Nordeste Semi-Árido do Estado da Bahia.;BA;Nordeste  ;Ribeira do Pombal;Caatinga;Municipal;;24/10/2002;30/03/2004; 150.000,00 ; 34.200,00 ; 184.200,00 ;Demanda Induzida (DI);Edital FNMA Nº 08/2001 Combate à Desertificação
2002;;CPS02/47-274/02;Água e Floresta;Instituto de Permacultura da Bahia;Policultura no Semi-Árido;BA;Nordeste  ;Salvador;Mata Atlântica;OSC;;24/10/2002;30/03/2004; 129.773,00 ; 75.570,00 ; 205.343,00 ;Demanda Induzida (DI);Edital FNMA Nº 08/2001 Combate à Desertificação
2002;;CPS02/47-275/02;Qualidade Ambiental;Instituto Brasileiro de Pesquisas e Estudos Ambientais - Pró-Natura;Estudo de Viabilidade para Implantação de Modelos de Reflorestamento para Sequestro de Carbono com Produtores Rurais na Amazônia.;RJ;Sudeste ;Rio de Janeiro;Mata Atlântica;OSC;;24/10/2002;30/03/2003; 49.860,00 ; 62.215,00 ; 112.075,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-276/02;Qualidade Ambiental;Instituto de Pesquisas Ecológicas – Ipê/SP;Estudo de Viabilidade de Projetos de Carbono Social no Pontal do Paranapanema/SP;SP;Sudeste ;Nazaré Paulista;Mata Atlântica;OSC;;11/10/2002;30/03/2003; 49.979,00 ; 10.050,00 ; 60.029,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-277/02;Qualidade Ambiental;Fundação Universidade do Amazonas - Fua;Melhoramento do Processo Produtivo de Cerâmica Estrutural como Ação Mitigadora para Estabilização Ou Redução Adicional nas emissões de Gases do Efeito Estufa.;AM;Norte ;Manaus;Amazônia;Federal;;10/10/2002;30/03/2003; 46.788,00 ; 9.457,00 ; 56.245,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-278/02;Qualidade Ambiental;Centro de Desenvolvimento Sustentável e Agroecologia Sapucaia;Projeto de Sequestro de Carbono e Conservação da Biodiversidade na Área Rural do Campus da Escola de Agronomia da Ufba.;BA;Nordeste  ;Amargosa;Mata Atlântica;OSC;;10/10/2002;30/03/2003; 48.600,00 ; 26.950,00 ; 75.550,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-279/02;Qualidade Ambiental;Fundação Coordenação de Projetos, Pesquisa E Estudos Tecnológicos - Fundação Coppetec;Geração de Energia Através de Uma Usina Termelétrica Movida A Biomassa para Operar Acoplada A Uma Pequena Central Hidrelétrica em Rondônia.;RJ;Sudeste ;Rio de Janeiro;Mata Atlântica;OSC;;05/11/2002;30/03/2003; 50.000,00 ; 14.400,00 ; 64.400,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-280/02;Qualidade Ambiental;Fundação Coordenação de Projetos, Pesquisa e Estudos Tecnológicos - Fundação Coppetec;Utilização da Casca de Arroz na Cogeração de Energia e a Decorrente Mitigação de Gases Que Contribuem para O Efeito Estufa como Mecanismo de Desenvolvimento Limpo.;RJ;Sudeste ;Rio de Janeiro;Mata Atlântica;OSC;;05/11/2002;30/03/2003; 50.000,00 ; 14.400,00 ; 64.400,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-281/02;Qualidade Ambiental;Instituto Ecoplan;Estudo de Viabilidade para Implantação de Florestas Fixadoras de Carbono: Estudo de Caso no Sul do Estado do Paraná;PR;Sul ;General Carneiro;Mata Atlântica;OSC;;24/10/2002;30/03/2003; 46.426,00 ; 8.571,00 ; 54.997,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-282/02;Qualidade Ambiental;Associação Mico-Leão-dourado;Estudo de Viabilidade de Projeto de Utilização do Mecanismo de Desenvolvimento Limpo (Mdl) na Área de Ocorrência do Mico-Leão-dourado, Silva Jardim/RJ;RJ;Sudeste ;Casimiro de Abreu;Mata Atlântica;OSC;;10/10/2002;30/03/2003; 49.953,00 ; 103.600,00 ; 153.553,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-283/02;Qualidade Ambiental;Universidade de Salvador - Unifacs;Estudo de Viabilidade da Implantação e Operação de Sistemas Solares Residenciais em Comunidades Rurais não Eletrificadas da Bahia, paraaA Redução de Emissão de Gases de Efeito Estufa.;BA;Nordeste  ;Salvador;Mata Atlântica;Federal;11/11/2002;11/11/2002;30/03/2003; 42.000,00 ; 12.000,00 ; 54.000,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-284/02;Qualidade Ambiental;Fundação de Estudos Agrários Luiz de Queiroz - Fealq;Produção de Energia Renovável Proveniente de Resíduos Sólidos em Jaguariaíva-PR;SP;Sudeste ;Piracicaba;Cerrado;OSC;;28/10/2002;30/03/2003; 44.520,00 ; 12.000,00 ; 56.520,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-285/02;Qualidade Ambiental;Associação de Proteção a Ecossistemas Costeiros - Aprec;Reflorestamento de Manguezais e o Valor do Resgate do Sequestro de Carbono Atmosférico;RJ;Sudeste ;Niterói;Mata Atlântica;OSC;;10/10/2002;30/03/2003; 49.992,00 ; 9.200,00 ; 59.192,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-286/02;Qualidade Ambiental;Associação de Preservação do Meio Ambiente do Vale do Itajaí - Apremavi;Estudo de Viabilidade para Projetos de Ação Climática em Santa Catarina, nas Regiões dos Municípios de Abelardo Luz E Santa Terezinha;SC;Sul ;Rio do Sul;Mata Atlântica;OSC;;10/10/2002;30/03/2003; 49.910,00 ; 5.300,00 ; 55.210,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CPS02/47-287/02;Qualidade Ambiental ;Prefeitura Municipal de Linhares;Projeto Fotossíntese;ES;Sudeste ;Linhares;Mata Atlântica;Municipal;;16/10/2002;30/09/2004; 746.316,00 ; 790.230,00 ; 1.536.546,00 ;Demanda Induzida (DI);Edital FNMA Nº 09/2001 Mudanças Climáticas
2002;;CV001/02;Educação Ambiental;Associação Nacional de Ação Indigenista - Anaí;Gestão Ambiental Kiriri;BA;Nordeste  ;;Caatinga;OSC;19/03/2002;20/03/2002;30/08/2003; 78.491,00 ; 55.530,00 ; 134.021,00 ;Demanda Espontânea (DE);Educação Ambiental
2002;;CV002/02;Água e Floresta;Centro Ecológico – CE/RS;Manejo Agroflorestal na Serra Gaúcha;RS;Sul ;;Mata Atlântica;OSC;08/04/2002;11/04/2002;29/04/2004; 184.020,00 ; 110.520,00 ; 294.540,00 ;Demanda Espontânea (DE);Extensão Florestal
2002;;CV003/02;Educação Ambiental;Associação Xavante Warã;Diagnóstico Etno-Ambiental da Terra Indígena Sangradouro;SP;Sudeste ;;Mata Atlântica;OSC;08/04/2002;11/04/2002;30/10/2002; 58.740,00 ; 152.120,00 ; 210.860,00 ;Demanda Induzida (DI);
2002;;CV004/02;Qualidade Ambiental;Ibama Sede/DF;Gestão Participativa: Uma Alternativa de EcoDesenvolvimento para Rebio do Lago Piratuba;AP;Norte;;Amazônia;Federal;10/04/2002;12/04/2002;30/10/2002; 79.997,00 ; 52.850,00 ; 132.847,00 ;Demanda Induzida (DI);
2002;;CV005/02;Água e Floresta;Ibama Sede/DF;Rede de Sementes Florestais na Caatinga;DF;Centro Oeste;;Caatinga;Federal;10/04/2002;12/04/2002;30/05/2004; 467.560,00 ; 164.894,00 ; 632.454,00 ;Demanda Induzida (DI);
2002;;CV006/02;Uso Sustentável dos Recursos Pesqueiros;Ibama Sede/DF;Implementação da Unidade de Resgate e Reabilitação do Peixe-Boi Marinho;DF;Centro Oeste;;Marítimo;Federal;18/04/2002;19/04/2002;30/05/2004; 297.845,00 ; 669.220,00 ; 967.065,00 ;Demanda Induzida (DI);
2002;;CV007/02;Educação Ambiental;Fundação Universidade Estadual de Maringá;Gestão Ambiental na Terra Indígena Ivaí;PR;Sul ;;Mata Atlântica;Estadual;18/04/2002;19/04/2002;30/10/2002; 66.604,00 ; 70.260,00 ; 136.864,00 ;Demanda Induzida (DI);
2002;;CV008/02;Gestão de Áreas Protegidas;Universidade Federal do Paraná ;Água de Lastro: Análise de Risco, Plano de Manejo Ambiental e Monitoramento de Espécies Exóticas no Porto de Paranaguá , Paraná ;PR;Sul ;;Marítimo;Federal;23/04/2002;25/04/2002;30/05/2004; 298.890,00 ; 1.049.236,00 ; 1.348.126,00 ;Demanda Induzida (DI);
2002;;CV009/02;Educação Ambiental;Associação de Defesa Etno - Ambiental Kanindé ;Gestão Ambiental da Terra Indígena Uru - Eu - Wau - Wau ;RO;Norte ;;Amazônia;OSC;23/04/2002;25/04/2002;29/11/2002; 79.984,00 ; 340.600,00 ; 420.584,00 ;Demanda Induzida (DI);
2002;;CV010/02;Educação Ambiental;Associação Indígena Krenak;Resgatar o Burum Nak: Nossa Terra é Nossa Vida ;MG;Sudeste ;;Cerrado;OSC;23/04/2002;25/04/2002;28/02/2003; 34.990,00 ; 18.818,00 ; 53.808,00 ;Demanda Induzida (DI);
2002;;CV011/02;Qualidade Ambiental;Prefeitura Municipal de Canoas ;Gestão Pública dos Riscos Urbanos - Tecnológicos E Naturais no Município de Canoas;RS;Sul ;;Mata Atlântica;Municipal;26/04/2002;30/04/2002;31/03/2004; 344.149,00 ; 331.440,00 ; 675.589,00 ;Demanda Espontânea (DE);Qualidade Ambiental
2002;;CV012/02;Gestão de Áreas Protegidas;Fundação de Apoio a Recursos Genéticos e Biotecnologia Dalmo Catauli Giacometti - Fdg;Conservação e Reintrodução de Populações de Árvores Ameaçadas de Extinção;DF;Centro Oeste;;Cerrado;OSC;09/05/2002;13/05/2002;30/04/2004; 147.705,00 ; 210.396,00 ; 358.101,00 ;Demanda Induzida (DI);
2002;;CV013/02;Educação Ambiental;Universidade Estadual de Mato Grosso - Unemat;Projeto Norõwedena'rada;MT;Centro Oeste;;Amazônia;Estadual;10/05/2002;14/05/2002;29/11/2002; 79.976,00 ; 22.850,00 ; 102.826,00 ;Demanda Induzida (DI);
2002;;CV014/02;Educação Ambiental;Universidade Estadual de Mato Grosso - Unemat;Projeto Etenhiritipá;MT;Centro Oeste;;Amazônia;Estadual;10/05/2002;14/05/2002;29/11/2002; 79.976,00 ; 22.850,00 ; 102.826,00 ;Demanda Induzida (DI);
2002;;CV015/02;Gestão de Áreas Protegidas;Fundação de Apoio à Tecnologia e Ciência - Fatec;Conservação de Euterpe Edulis (Mart.);RS;Sul ;;Mata Atlântica;OSC;07/06/2002;10/06/2002;31/05/2004; 299.148,00 ; 384.592,00 ; 683.740,00 ;Demanda Espontânea (DE);Manejo Sustentável da Flora e da Fauna
2002;;CV016/02;Educação Ambiental;Universidade Federal da Bahia;Gestão Ambiental Pataxó Hã-Hã-Hãi.;BA;Nordeste  ;;Mata Atlântica;Federal;07/06/2002;10/06/2002;28/02/2003; 79.895,00 ; 55.530,00 ; 135.425,00 ;Demanda Induzida (DI);
2002;;CV017/02;Educação Ambiental;Prefeitura Municipal de Olinda;Construção da Agenda 21 de Olinda;PE;Nordeste  ;;Mata Atlântica;Municipal;07/06/2002;10/06/2002;30/04/2004; 148.030,00 ; 16.495,00 ; 164.525,00 ;Demanda Espontânea (DE);Educação Ambiental
2002;;CV018/02;Gestão de Áreas Protegidas;Fundação Erasmo de Roterdam;Plano de Manejo para o Parque Estadual Serra de Santa Bárbara - Fase I;PR;Sul ;;Mata Atlântica;OSC;07/06/2002;10/06/2002;30/06/2003; 111.481,00 ; 45.110,00 ; 156.591,00 ;Demanda Espontânea (DE);Gestão de Áreas Protegidas
2002;;CV019/02;Gestão de Áreas Protegidas;Fundação Universidade de Brasília;Recuperação e Gestão Participativa na Apa Gama-Cabeça de Veado;DF;Centro Oeste;;Cerrado;Federal;07/06/2002;10/06/2002;30/04/2004; 199.997,00 ; 269.120,00 ; 469.117,00 ;Demanda Espontânea (DE);Gestão de Áreas Protegidas
2002;;CV020/02;Educação Ambiental;Instituto Municipal de Planejamento Urbano e de Meio Ambiente - Planurb;Agenda 21 - Campo Grande Nosso Lugar;MS;Centro Oeste;;Cerrado;Municipal;12/06/2002;17/06/2002;31/12/2003; 242.658,00 ; 85.418,00 ; 328.076,00 ;Demanda Espontânea (DE);Educação Ambiental
2002;;CV021/02;Educação Ambiental;Secretaria de Ciência, Tecnologia e Meio Ambiente – Sectma;Construção da Agenda 21 Estadual de Pernambuco;PE;Nordeste  ;;Caatinga;Estadual;13/06/2002;14/06/2002;30/10/2003; 72.807,00 ; 155.510,00 ; 228.317,00 ;Demanda Espontânea (DE);Educação Ambiental
2002;;CV022/02;Gestão de Áreas Protegidas;Instituto de Estudos Ambientais Mater Natura;Revisão do Plano de Manejo do Parque Estadual Vila Rica – Fênix/PR;PR;Sul ;Curitiba;Mata Atlântica;OSC;18/06/2002;21/06/2002;31/01/2004; 118.351,00 ; 38.696,00 ; 157.047,00 ;Demanda Induzida (DI);
2002;;CV023/02;Gestão de Áreas Protegidas;Grupo de Estudos Espeleológicos do Paraná - Geep/Açungui;Revisão do Plano de Manejo para o Parque Estadual de Campinhos/PR;PR;Sul ;;Mata Atlântica;OSC;18/06/2002;21/06/2002;31/07/2003; 88.518,00 ; 46.570,00 ; 135.088,00 ;Demanda Induzida (DI);
2002;;CV024/02;Gestão de Áreas Protegidas;Prefeitura Municipal de Mirassol;Elaboração de Plano de Manejo para o Parque Natural Municipal da Grota de Mirassol;SP;Sudeste ;;Mata Atlântica;Municipal;21/06/2002;28/06/2002;30/09/2003; 111.053,00 ; 75.187,00 ; 186.240,00 ;Demanda Induzida (DI);
2002;;CV025/02;Educação Ambiental;Prefeitura Municipal de Guará;Elaboração da Agenda 21 do Município de Guará;SP;Sudeste ;;Mata Atlântica;Municipal;21/06/2002;28/06/2002;30/11/2003; 146.130,00 ; 44.100,00 ; 190.230,00 ;Demanda Espontânea (DE);Educação Ambiental
2002;;CV026/02;Educação Ambiental;Associação de Defesa do Rio Caratinga;Cbh - Construindo a Agenda 21;MG;Sudeste ;;Cerrado;OSC;28/06/2002;02/07/2002;31/05/2004; 245.945,00 ; 126.764,00 ; 372.709,00 ;Demanda Espontânea (DE);Educação Ambiental
2002;;CV027/02;Qualidade Ambiental;Prefeitura Municipal de Parnamirim;Agenda 21 Local do Município de Parnamirim.;RN;Nordeste  ;;Mata Atlântica;Municipal;26/06/2002;03/07/2002;31/05/2003; 176.601,00 ; 151.200,00 ; 327.801,00 ;Demanda Induzida (DI);
2002;;CV028/02;Educação Ambiental;Prefeitura Municipal de Goiânia;Agenda 21 de Goiânia;GO;Centro Oeste;;Cerrado;Municipal;01/07/2002;03/07/2002;30/11/2003; 169.965,00 ; 385.781,00 ; 555.746,00 ;Demanda Induzida (DI);
2002;;CV029/02;Gestão de Áreas Protegidas;Instituto de Estudos Sócio-Ambientais do Sul da Bahia - Iesb;Capacitação E Mobilização de Proprietários de Rppns do Nordeste;BA;Nordeste  ;;Mata Atlântica;OSC;01/07/2002;03/07/2002;30/05/2003; 119.879,00 ; 14.800,00 ; 134.679,00 ;Demanda Induzida (DI);
2002;;CV030/02;Educação Ambiental;Prefeitura Municipal de Muaná;Agenda 21 de Muaná;PA;Norte ;;Amazônia;Municipal;03/07/2002;04/07/2002;30/11/2003; 179.900,00 ; 22.796,00 ; 202.696,00 ;Demanda Induzida (DI);
2002;;CV031/02;Qualidade Ambiental;Prefeitura Municipal de Curaçá;Construção da Agenda 21 Local do Município de Curaçá;BA;Nordeste  ;;Caatinga;Municipal;03/07/2002;04/07/2002;30/11/2003; 133.322,00 ; 69.821,00 ; 203.143,00 ;Demanda Induzida (DI);
2002;;CV032/02;Educação Ambiental;Prefeitura Municipal de Escada;Elaboração da Agenda 21 de Escada;PE;Nordeste  ;;Mata Atlântica;Municipal;03/07/2002;04/07/2002;31/10/2003; 99.401,00 ; 31.780,00 ; 131.181,00 ;Demanda Induzida (DI);
2002;;CV033/02;Educação Ambiental;Prefeitura Municipal de Vila Velha;Construindo a Agenda 21 Local de Vila Velha;ES;Sudeste ;;Mata Atlântica;Municipal;03/07/2002;04/07/2002;30/11/2003; 176.400,00 ; 473.000,00 ; 649.400,00 ;Demanda Induzida (DI);
2002;;CV034/02;Educação Ambiental;Prefeitura Municipal de Vitória da Conquista;Agenda 21 A Conquista do Futuro;BA;Nordeste  ;;Caatinga;Municipal;03/07/2002;04/07/2002;30/11/2003; 176.470,00 ; 106.300,00 ; 282.770,00 ;Demanda Induzida (DI);
